product_views,searches,cart_additions,conversion_intent,previous_orders,average_order_value,total_spend,customer_type_encoded
14,5,6,0.42857112244919826,5,44391.93916352606,221959.6958176303,1
17,3,6,0.3529409688582536,7,33128.46467387269,231899.25271710881,2
12,0,6,0.49999958333368055,4,39308.185085757876,157232.7403430315,1
16,5,6,0.3749997656251465,1,35293.97624806973,35293.97624806973,1
12,5,4,0.33333305555578707,1,46725.0510933319,46725.0510933319,1
15,0,7,0.46666635555576297,5,47163.68600671704,235818.4300335852,1
10,1,2,0.1999998000002,4,38643.51250603661,154574.05002414645,1
7,4,3,0.4285708163274053,4,39551.30669891097,158205.2267956439,1
5,0,3,0.5999988000024,3,40150.47032567506,120451.41097702517,1
1,3,1,0.9999900000999989,3,58876.74427750811,176630.2328325243,1
17,2,7,0.41176446366796254,3,7931.021767588346,23793.065302765037,1
3,7,2,0.6666644444518518,3,27942.186575771775,83826.55972731533,1
13,2,4,0.30769207100609924,6,50978.91940285185,305873.5164171111,1
14,6,7,0.49999964285739795,4,54618.537474126475,218474.1498965059,0
18,6,5,0.27777762345687584,5,44408.001252774586,222040.00626387293,1
4,5,0,0.0,6,35238.09487243194,211428.56923459162,1
18,7,5,0.27777762345687584,7,65923.39561509194,461463.76930564357,2
5,2,2,0.39999920000160005,5,40667.176248856624,203335.8812442831,1
16,4,6,0.3749997656251465,4,38461.78985264444,153847.15941057776,1
1,1,1,0.9999900000999989,10,57976.77969564435,579767.7969564435,1
14,3,4,0.2857140816327988,1,45133.26702085523,45133.26702085523,0
15,6,5,0.3333331111112593,3,52097.45333283787,156292.3599985136,1
9,4,0,0.0,6,53854.58500099365,323127.51000596187,1
15,3,5,0.3333331111112593,1,32412.925664148544,32412.925664148544,1
17,3,7,0.41176446366796254,5,64515.97718545893,322579.8859272946,0
4,1,0,0.0,3,4000.0,12000.0,1
12,7,3,0.24999979166684028,5,8305.146382891118,41525.731914455595,1
5,5,1,0.19999960000080003,9,27796.780665915456,250171.0259932391,1
5,2,0,0.0,5,31649.591655878652,158247.95827939326,1
11,1,4,0.3636360330581518,6,43439.37037153226,260636.22222919358,1
6,4,1,0.16666638888935187,3,27658.331937359875,82974.99581207962,0
7,5,3,0.4285708163274053,3,37821.22415040764,113463.67245122291,0
14,4,7,0.49999964285739795,5,34922.85991148311,174614.29955741554,1
11,5,4,0.3636360330581518,3,68066.97595909613,204200.9278772884,1
13,7,8,0.6153841420121985,4,25925.365111248368,103701.46044499347,1
2,6,1,0.49999750001249993,2,12754.33165157528,25508.66330315056,1
7,4,2,0.2857138775516035,2,54785.00348810157,109570.00697620313,1
4,1,4,0.9999975000062501,6,27290.6515008277,163743.9090049662,0
8,5,2,0.24999968750039064,1,36625.05063724632,36625.05063724632,1
19,5,10,0.5263155124655198,2,28307.3682481044,56614.7364962088,1
13,3,2,0.15384603550304962,5,49057.64147076789,245288.20735383948,1
14,3,5,0.35714260204099857,4,17385.88166667905,69543.5266667162,2
10,0,1,0.0999999000001,4,4000.0,16000.0,1
11,4,5,0.45454504132268975,4,57435.74432709942,229742.97730839768,1
2,3,1,0.49999750001249993,4,41712.06216234736,166848.24864938945,1
9,0,4,0.44444395061783265,2,54089.66625735867,108179.33251471735,0
17,6,5,0.29411747404854466,4,56933.17959339361,227732.71837357443,2
3,6,1,0.3333322222259259,5,24253.006793115088,121265.03396557544,1
6,3,0,0.0,4,38909.97496845098,155639.89987380392,0
5,4,1,0.19999960000080003,1,45580.8271864333,45580.8271864333,1
5,5,3,0.5999988000024,2,36375.61891705291,72751.23783410582,0
15,2,5,0.3333331111112593,3,33317.73173996312,99953.19521988937,2
17,7,8,0.4705879584776715,2,34795.23219707757,69590.46439415513,2
9,4,5,0.5555549382722909,3,54253.14306958074,162759.42920874222,1
3,7,1,0.3333322222259259,2,34114.81707368671,68229.63414737342,0
17,1,7,0.41176446366796254,5,47003.44201405215,235017.21007026074,1
10,6,2,0.1999998000002,5,43203.3920552314,216016.960276157,1
3,3,0,0.0,3,23537.25492244835,70611.76476734504,1
18,3,3,0.16666657407412552,5,42529.54234271189,212647.71171355943,1
18,7,7,0.3888886728396262,3,14919.933906011089,44759.80171803327,2
17,5,6,0.3529409688582536,11,44021.49855416567,484236.4840958224,1
3,7,1,0.3333322222259259,7,51366.7577938625,359567.30455703754,1
3,1,1,0.3333322222259259,2,54821.21043645383,109642.42087290766,1
6,5,2,0.33333277777870374,2,23709.647890561213,47419.295781122426,2
13,1,5,0.38461508875762407,3,29957.688929047163,89873.06678714149,0
15,2,7,0.46666635555576297,4,42260.97810596784,169043.91242387137,1
9,6,0,0.0,5,30861.127826968328,154305.63913484165,1
4,3,1,0.24999937500156252,5,9066.845258059871,45334.22629029935,2
14,3,6,0.42857112244919826,3,29874.552893653305,89623.65868095991,2
5,2,1,0.19999960000080003,5,42203.02457360941,211015.12286804704,1
2,0,1,0.49999750001249993,3,54012.92471960723,162038.7741588217,1
11,6,3,0.2727270247936138,4,63338.12742839319,253352.50971357277,1
9,5,3,0.3333329629633745,4,39874.21751435115,159496.8700574046,0
3,2,0,0.0,4,46497.41729596687,185989.6691838675,1
9,5,2,0.22222197530891633,4,52411.75986970687,209647.03947882747,1
3,7,1,0.3333322222259259,4,7241.607640748734,28966.430562994938,1
2,4,1,0.49999750001249993,3,22711.75862735699,68135.27588207097,2
12,3,5,0.4166663194447338,3,39538.43305358777,118615.2991607633,1
10,5,5,0.49999950000050003,4,61339.17302329672,245356.69209318687,1
9,1,3,0.3333329629633745,5,47446.410978104774,237232.05489052387,0
15,5,7,0.46666635555576297,0,42945.494068835236,0.0,2
8,4,2,0.24999968750039064,4,34578.3194218265,138313.277687306,0
5,6,1,0.19999960000080003,4,44401.9119593526,177607.6478374104,0
11,3,5,0.45454504132268975,3,29053.39097701712,87160.17293105136,1
2,7,0,0.0,3,26302.560807020098,78907.6824210603,1
15,2,6,0.39999973333351113,4,27605.94502112028,110423.78008448111,0
6,7,1,0.16666638888935187,1,58107.22266759418,58107.22266759418,2
8,4,3,0.37499953125058594,1,25396.218938070815,25396.218938070815,2
5,3,3,0.5999988000024,2,32018.3436825332,64036.6873650664,2
16,5,8,0.4999996875001953,2,45065.16847738338,90130.33695476675,0
18,6,7,0.3888886728396262,4,24797.227212211677,99188.90884884671,2
6,0,3,0.4999991666680556,1,41392.45868486291,41392.45868486291,2
5,6,2,0.39999920000160005,4,41387.06290110225,165548.251604409,2
16,0,6,0.3749997656251465,3,28633.18836860167,85899.56510580501,1
13,1,3,0.23076905325457442,5,34118.29669494168,170591.4834747084,1
5,6,2,0.39999920000160005,3,23846.35565107506,71539.06695322518,0
13,3,4,0.30769207100609924,3,58741.49005313967,176224.470159419,2
17,0,9,0.5294114532873805,1,41863.90790935781,41863.90790935781,0
18,2,6,0.33333314814825105,3,22270.353817916035,66811.0614537481,1
8,3,3,0.37499953125058594,5,39894.77124550504,199473.85622752522,2
13,2,5,0.38461508875762407,4,40573.91243097367,162295.6497238947,1
19,6,7,0.36842085872586383,4,4351.402343911556,17405.609375646225,0
3,2,2,0.6666644444518518,5,58106.66066514417,290533.30332572083,2
8,0,2,0.24999968750039064,1,23155.878315778114,23155.878315778114,2
2,3,1,0.49999750001249993,4,69353.22030705752,277412.8812282301,0
8,5,4,0.4999993750007813,3,49929.36141455998,149788.08424367994,2
13,4,4,0.30769207100609924,0,21097.55390049131,0.0,1
13,0,4,0.30769207100609924,2,33286.24068800186,66572.48137600372,1
1,0,1,0.9999900000999989,0,51839.27240830322,0.0,1
6,5,3,0.4999991666680556,4,34433.708929168315,137734.83571667326,0
19,3,4,0.21052620498620792,4,55673.56001627891,222694.24006511565,1
16,3,7,0.4374997265626709,2,32358.96788332822,64717.93576665644,0
8,7,4,0.4999993750007813,5,36820.021507061894,184100.10753530948,2
1,6,0,0.0,0,52252.25045316252,0.0,1
16,2,10,0.6249996093752441,1,47050.86489769981,47050.86489769981,2
9,6,4,0.44444395061783265,2,24121.5884378142,48243.1768756284,1
13,5,6,0.46153810650914884,3,44510.77454616646,133532.32363849937,0
11,6,5,0.45454504132268975,3,40511.72165996463,121535.16497989389,2
13,5,3,0.23076905325457442,5,24323.998585450092,121619.99292725045,2
10,3,2,0.1999998000002,5,17142.845098391157,85714.22549195579,1
4,2,1,0.24999937500156252,2,9029.245025859675,18058.49005171935,0
6,6,1,0.16666638888935187,3,33583.6387275418,100750.9161826254,1
7,0,2,0.2857138775516035,1,37189.900958787046,37189.900958787046,1
5,1,3,0.5999988000024,3,45568.670842814856,136706.01252844458,2
11,7,5,0.45454504132268975,4,50307.179293746456,201228.71717498582,0
13,4,5,0.38461508875762407,4,31792.11735335968,127168.46941343872,0
19,0,9,0.4736839612189678,7,36753.929794387,257277.508560709,1
10,3,5,0.49999950000050003,2,26619.16518520955,53238.3303704191,1
10,4,3,0.2999997000003,5,39308.57631209235,196542.88156046177,0
11,1,3,0.2727270247936138,4,52527.63022457417,210110.52089829667,1
7,1,2,0.2857138775516035,3,39517.14262168723,118551.42786506168,1
18,2,8,0.4444441975310014,1,55449.88100012798,55449.88100012798,1
4,4,1,0.24999937500156252,2,52276.72490485436,104553.44980970872,1
2,2,1,0.49999750001249993,5,59865.46752969875,299327.33764849376,1
14,0,3,0.21428556122459913,4,39938.48648040615,159753.9459216246,2
13,5,6,0.46153810650914884,1,30013.547377137915,30013.547377137915,2
12,5,6,0.49999958333368055,5,47318.50284133935,236592.51420669677,1
7,5,3,0.4285708163274053,1,32406.45504722735,32406.45504722735,1
2,4,2,0.9999950000249999,3,46847.774589869645,140543.32376960892,2
13,5,6,0.46153810650914884,6,28057.950396745386,168347.70238047233,1
14,0,7,0.49999964285739795,5,25573.912220536935,127869.56110268467,1
17,2,9,0.5294114532873805,7,56246.68975246226,393726.82826723583,1
9,4,4,0.44444395061783265,6,22811.383537785186,136868.30122671113,1
17,2,7,0.41176446366796254,3,53333.71668164048,160001.15004492144,1
8,4,0,0.0,3,46790.46455239168,140371.39365717504,1
2,2,1,0.49999750001249993,6,39414.46351338152,236486.7810802891,1
13,1,5,0.38461508875762407,6,9610.32721348055,57661.9632808833,0
3,2,1,0.3333322222259259,3,60284.886827711576,180854.66048313474,2
16,5,5,0.31249980468762206,1,23977.404971413827,23977.404971413827,1
6,1,4,0.6666655555574075,5,52297.30432818762,261486.52164093812,1
19,2,9,0.4736839612189678,2,27635.887976841597,55271.775953683195,2
7,4,4,0.571427755103207,5,26432.55180922275,132162.75904611376,1
10,4,3,0.2999997000003,1,48029.24167869396,48029.24167869396,1
9,7,0,0.0,4,46076.97555166597,184307.9022066639,2
2,4,0,0.0,1,20823.53679209462,20823.53679209462,1
15,3,4,0.2666664888890074,4,59551.3868080669,238205.5472322676,1
5,0,0,0.0,2,34909.3150193589,69818.6300387178,2
4,4,0,0.0,2,39033.930005590395,78067.86001118079,0
4,1,3,0.7499981250046875,7,33543.83564050581,234806.84948354066,0
18,7,7,0.3888886728396262,3,21458.541334586753,64375.624003760255,2
4,4,1,0.24999937500156252,1,49028.36692152607,49028.36692152607,2
17,3,4,0.23529397923883574,3,42343.26042542308,127029.78127626925,2
12,5,4,0.33333305555578707,3,25923.727333312858,77771.18199993858,0
17,1,1,0.058823494809708936,3,52161.99994914889,156485.99984744668,0
10,3,6,0.5999994000006,2,38822.55411881009,77645.10823762018,0
1,5,0,0.0,6,39145.655249151045,234873.93149490625,1
18,6,6,0.33333314814825105,5,64647.78036636711,323238.9018318355,1
18,6,6,0.33333314814825105,7,13880.003127245522,97160.02189071865,1
14,1,2,0.1428570408163994,4,13681.941356435733,54727.76542574293,0
15,2,6,0.39999973333351113,3,17059.924012393407,51179.77203718022,1
12,0,5,0.4166663194447338,5,43454.49849742298,217272.4924871149,1
4,7,2,0.49999875000312505,4,32614.346254995835,130457.38501998334,0
3,0,0,0.0,4,33806.80321409121,135227.21285636484,2
12,3,4,0.33333305555578707,1,23863.753825750213,23863.753825750213,0
7,5,3,0.4285708163274053,2,62978.76910732547,125957.53821465094,1
11,0,6,0.5454540495872277,1,68015.2695510933,68015.2695510933,2
1,5,0,0.0,3,51483.56844172305,154450.70532516914,1
6,5,2,0.33333277777870374,0,15390.714907333571,0.0,1
15,3,6,0.39999973333351113,3,30696.54713766163,92089.64141298489,1
15,3,6,0.39999973333351113,5,50411.917019295746,252059.58509647872,2
19,3,6,0.31578930747931183,4,37312.55978357929,149250.23913431715,1
11,0,4,0.3636360330581518,3,51533.30668351372,154599.92005054117,1
2,6,1,0.49999750001249993,0,56717.23058867494,0.0,2
14,3,7,0.49999964285739795,2,66607.93590038303,133215.87180076606,2
2,7,1,0.49999750001249993,1,28177.0226201596,28177.0226201596,1
4,0,3,0.7499981250046875,2,39219.27420547451,78438.54841094902,2
17,3,6,0.3529409688582536,5,31388.55032303352,156942.7516151676,2
3,4,2,0.6666644444518518,6,7988.2664005490215,47929.59840329413,1
13,5,6,0.46153810650914884,4,48523.815965858,194095.263863432,1
9,7,3,0.3333329629633745,3,46451.62701877114,139354.88105631343,0
7,3,4,0.571427755103207,7,29797.607703419817,208583.25392393873,0
15,1,3,0.19999986666675557,1,14029.167621066572,14029.167621066572,2
11,5,6,0.5454540495872277,2,32238.151114857494,64476.30222971499,1
2,5,1,0.49999750001249993,6,48966.8998251667,293801.3989510002,2
15,3,2,0.1333332444445037,6,58059.99320171635,348359.95921029814,1
14,6,6,0.42857112244919826,1,27311.320056990087,27311.320056990087,1
11,2,7,0.6363630578517656,4,54615.44528986342,218461.78115945368,1
3,6,0,0.0,2,47337.06374283119,94674.12748566238,0
17,3,6,0.3529409688582536,7,44198.51121177003,309389.5784823902,2
12,5,5,0.4166663194447338,3,18596.717813851832,55790.15344155549,1
15,7,7,0.46666635555576297,2,19248.567851401906,38497.13570280381,1
16,1,5,0.31249980468762206,9,25538.210553493827,229843.89498144443,0
5,7,1,0.19999960000080003,7,33104.187230600415,231729.3106142029,2
6,7,0,0.0,1,65011.19103854179,65011.19103854179,2
19,5,7,0.36842085872586383,3,28066.473493991958,84199.42048197587,1
5,6,2,0.39999920000160005,4,49568.771213768174,198275.0848550727,1
3,1,2,0.6666644444518518,1,31028.551428269944,31028.551428269944,1
1,0,0,0.0,4,45090.60969304018,180362.43877216073,1
6,4,3,0.4999991666680556,8,37055.28251318242,296442.26010545937,1
15,5,2,0.1333332444445037,3,40655.346934906745,121966.04080472024,1
2,3,0,0.0,1,43544.221938500246,43544.221938500246,0
3,0,1,0.3333322222259259,2,34258.140419448275,68516.28083889655,1
17,4,6,0.3529409688582536,3,43616.96061045738,130850.88183137216,1
12,3,5,0.4166663194447338,6,56508.73742880011,339052.42457280064,1
18,7,9,0.49999972222237654,7,26688.268769640366,186817.88138748257,0
15,2,6,0.39999973333351113,3,55787.98734398842,167363.96203196526,1
12,3,7,0.5833328472226273,6,34021.95491539536,204131.7294923722,1
16,1,8,0.4999996875001953,4,32435.11549093064,129740.46196372256,1
8,1,3,0.37499953125058594,5,48493.3904204161,242466.9521020805,1
14,2,7,0.49999964285739795,3,32882.612253376574,98647.83676012972,2
17,0,7,0.41176446366796254,5,42787.53875847375,213937.69379236875,0
8,4,1,0.12499984375019532,5,41386.21861416988,206931.09307084937,2
15,3,6,0.39999973333351113,6,6747.69222076845,40486.1533246107,1
14,1,3,0.21428556122459913,4,44263.77623155148,177055.1049262059,1
18,0,7,0.3888886728396262,6,16383.474480012923,98300.84688007753,1
7,2,3,0.4285708163274053,2,17526.776378513747,35053.55275702749,1
3,6,0,0.0,1,43496.95618343715,43496.95618343715,1
12,5,3,0.24999979166684028,3,46048.84650974421,138146.53952923263,1
3,6,2,0.6666644444518518,6,56075.7418525836,336454.4511155016,1
14,6,5,0.35714260204099857,4,21659.486186536167,86637.94474614467,2
15,1,4,0.2666664888890074,3,26880.814935863986,80642.44480759196,1
14,7,6,0.42857112244919826,1,44965.48690766535,44965.48690766535,0
7,7,3,0.4285708163274053,6,56364.161890335985,338184.9713420159,0
17,2,6,0.3529409688582536,4,40882.62188094768,163530.4875237907,1
12,3,8,0.6666661111115741,4,24830.015761430433,99320.06304572173,1
4,7,2,0.49999875000312505,6,60596.255353717264,363577.5321223036,1
9,6,3,0.3333329629633745,1,34064.50204653376,34064.50204653376,1
6,7,3,0.4999991666680556,3,34531.99062104142,103595.97186312426,0
16,6,8,0.4999996875001953,2,16462.289161873945,32924.57832374789,1
2,4,0,0.0,4,48861.315124198125,195445.2604967925,1
8,1,2,0.24999968750039064,2,50789.08384070884,101578.16768141768,2
11,1,3,0.2727270247936138,6,27412.534799147827,164475.20879488694,2
13,3,5,0.38461508875762407,2,64268.10588583497,128536.21177166994,2
17,7,6,0.3529409688582536,4,29193.07419166482,116772.29676665927,1
8,7,3,0.37499953125058594,5,47378.817181940925,236894.08590970462,1
18,5,10,0.5555552469137517,2,41354.73807938314,82709.47615876628,0
18,0,8,0.4444441975310014,6,7616.657075592132,45699.942453552794,1
14,4,3,0.21428556122459913,3,46158.55225317249,138475.65675951747,0
15,1,4,0.2666664888890074,3,44811.869692553824,134435.60907766147,2
6,4,2,0.33333277777870374,3,11504.260040828294,34512.78012248488,1
11,1,3,0.2727270247936138,2,60879.99910549314,121759.99821098628,1
13,4,5,0.38461508875762407,3,44872.82644792167,134618.479343765,0
1,2,1,0.9999900000999989,4,56591.01700131952,226364.06800527807,1
6,6,1,0.16666638888935187,5,12258.391808433114,61291.959042165574,1
9,1,3,0.3333329629633745,3,31843.515555765018,95530.54666729506,1
8,4,4,0.4999993750007813,3,55709.0375900225,167127.1127700675,1
11,7,3,0.2727270247936138,4,14475.629660536924,57902.5186421477,0
19,0,5,0.2631577562327599,1,32283.347677190086,32283.347677190086,1
9,2,3,0.3333329629633745,5,44097.523588408905,220487.6179420445,1
17,2,3,0.1764704844291268,4,9581.295053618476,38325.180214473905,2
12,0,7,0.5833328472226273,4,18179.153650038457,72716.61460015383,1
14,4,2,0.1428570408163994,4,58731.2635249637,234925.0540998548,1
15,7,5,0.3333331111112593,1,38896.91909435238,38896.91909435238,2
16,3,6,0.3749997656251465,2,55650.50140489065,111301.0028097813,1
1,0,1,0.9999900000999989,3,40731.43393842272,122194.30181526816,1
10,4,2,0.1999998000002,6,74838.44655492269,449030.67932953616,1
8,0,1,0.12499984375019532,7,44580.984247930166,312066.88973551115,2
18,0,2,0.11111104938275035,7,57046.684106523484,399326.7887456644,1
1,1,0,0.0,3,34308.703452645386,102926.11035793615,1
2,4,0,0.0,7,41160.94412627508,288126.60888392554,1
1,3,0,0.0,5,47628.06166143537,238140.30830717686,0
1,6,0,0.0,2,50117.0968781796,100234.1937563592,2
9,1,0,0.0,3,37415.13595420962,112245.40786262885,1
13,0,6,0.46153810650914884,4,38041.16584537922,152164.66338151688,1
1,6,0,0.0,7,45528.796370607495,318701.57459425245,1
13,5,4,0.30769207100609924,3,45518.9468322531,136556.8404967593,1
7,6,2,0.2857138775516035,4,22624.12403616441,90496.49614465763,2
2,0,2,0.9999950000249999,3,41374.41727524105,124123.25182572316,2
6,0,1,0.16666638888935187,5,42811.60890047615,214058.04450238077,1
7,7,4,0.571427755103207,1,23355.227640452675,23355.227640452675,2
14,4,6,0.42857112244919826,9,51588.90249363042,464300.1224426738,0
